Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech)
HNG_8936009793167,HNG,"=""8936009793167""",MORINAGA - SỮA CHUA KHÔNG BÉO ÍT ĐƯỜNG 100G,Meat,Fix weight,0,4,-4
HNG_8934673500777,HNG,"=""8934673500777""",VINAMILK - SCA LỰU ĐỎ ÍT ĐƯỜNG 100G,Meat,Fix weight,0,8,-8
HNG_8934673500548,HNG,"=""8934673500548""",VINAMILK - SCA GREEN FARM ÍT ĐƯỜNG HỘP 100G LỐC 4,Meat,Fix weight,0,48,-48
HNG_8938500844102,HNG,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,4,-4
HNG_8935007147156,HNG,"=""8935007147156""",LOTHAMILK - SCU THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,4,-4
HNG_8934673300964,HNG,"=""8934673300964""",VINAMILK - SCU GREEN FARM 200ML,Meat,Fix weight,0,2,-2
HNG_8938505512044,HNG,"=""8938505512044""",SENTA - CỦ SEN TƯƠI CẮT LÁT 250G,Meat,Fix weight,0,1,-1
HNG_8938500844027,HNG,"=""8938500844027""",VỊ NGUYÊN - ĐẬU HŨ TA 280G,Meat,Fix weight,0,4,-4
HNG_3073780970150,HNG,"=""3073780970150""",CON BÒ CƯỜI - PHÔ MAI 8M LIGHT EXP 120G,Meat,Fix weight,0,2,-2
HNG_8936076550014,HNG,"=""8936076550014""",HOFF - VÁNG SỮA VANI 55G,Meat,Fix weight,0,4,-4
HNG_8935117700104,HNG,"=""8935117700104""",ÁNH HỒNG - BÁNH FLAN CARAMEL 6*100G,Meat,Fix weight,0,1,-1
HNG_8936176751021,HNG,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,2,-2
HNG_8938503131810,HNG,"=""8938503131810""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 950ML,Meat,Fix weight,0,2,-2
HNG_8938511301595,HNG,"=""8938511301595""",THƠM - TRÀ SỮA ÔLONG TỨ QUÝ 250ML,Meat,Fix weight,0,2,-2
HNG_11702,HNG,"=""11702""",CHERRY MỸ HỘP 300G,Meat,Fix weight,0,5,-5
HNG_11590,HNG,"=""11590""",XOÀI ĐÀI LOAN CẮT SẴN HỘP 350G,Meat,Fix weight,0,1,-1
HNG_8938502525726,HNG,"=""8938502525726""",THỌ PHÁT - BÁNH GIÒ NHÂN THỊT 150G,Meat,Fix weight,0,4,-4
HNG_8938509645021,HNG,"=""8938509645021""",HOKTO - NẤM LINH CHI NÂU MALAYSIA 125G,Meat,Fix weight,0,1,-1
A200_8936204030586,A200,"=""8936204030586""",AN LẠC- ĐẬU TƯƠI HỖN HỢP 100G,Meat,Fix weight,0,1,-1
A200_8936176751021,A200,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,2,-2
A200_8938511301595,A200,"=""8938511301595""",THƠM - TRÀ SỮA ÔLONG TỨ QUÝ 250ML,Meat,Fix weight,0,6,-6
A200_8938505512013,A200,"=""8938505512013""",SENTA - HẠT SEN TƯƠI 200G,Meat,Fix weight,0,2,-2
A200_8935117700104,A200,"=""8935117700104""",ÁNH HỒNG - BÁNH FLAN CARAMEL 6*100G,Meat,Fix weight,0,1,-1
A200_8934673303507,A200,"=""8934673303507""",VINAMILK - SCU PROBI ÍT ĐƯỜNG 5*65ML,Meat,Fix weight,0,10,-10
A200_11763,A200,"=""11763""",QUÝT ÚC HỘP 4 TRÁI,Meat,Fix weight,0,1,-1
A200_8938500844102,A200,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,6,-6
A200_8938505512044,A200,"=""8938505512044""",SENTA - CỦ SEN TƯƠI CẮT LÁT 250G,Meat,Fix weight,0,3,-3
A200_8850329103003,A200,"=""8850329103003""",MEIJI - SỮA THANH TRÙNG 946ML,Meat,Fix weight,0,4,-4
A200_8936176751090,A200,"=""8936176751090""",TNT - CHUỐI RIM CỐT DỪA 140G,Meat,Fix weight,0,1,-1
A200_11498,A200,"=""11498""",HỖN HỢP BÔNG CẢI VÀ CÀ RỐT 300G,Meat,Fix weight,0,1,-1
A200_11075,A200,"=""11075""",BẮP MỸ TÁCH HẠT 200G,Meat,Fix weight,0,1,-1
A200_8938505512204,A200,"=""8938505512204""",SENTA - KHOAI SỌ GỌT VỎ 400G,Meat,Fix weight,0,2,-2
A200_11566,A200,"=""11566""",BẮP CHUỐI BÀO 200G,Meat,Fix weight,0,1,-1
A200_8935117700036,A200,"=""8935117700036""",ÁNH HỒNG - BÁNH FLAN 6*54G,Meat,Fix weight,0,2,-2
A200_11368,A200,"=""11368""",TÁO ENVY NEW ZEALAND HỘP 6 QUÁ,Meat,Fix weight,0,1,-1
A200_8938503131728,A200,"=""8938503131728""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG SÔCÔLA 180ML,Meat,Fix weight,0,8,-8
A200_8934673434508,A200,"=""8934673434508""",VINAMILK - SCU PROBI HƯƠNG DÂU 65ML.,Meat,Fix weight,0,10,-10
A200_9300658407840,A200,"=""9300658407840""",FARMERS UNION - SỮA CHUA HY LẠP HIGH PROTEIN 500G,Meat,Fix weight,0,2,-2
A200_8938562884023,A200,"=""8938562884023""",MINH NHẬT - RAU CÂU 3 MÀU 120G,Meat,Fix weight,0,3,-3
A200_8936176751182,A200,"=""8936176751182""",TNT - CHÈ BÀ BA 140G,Meat,Fix weight,0,2,-2
A200_8936176756019,A200,"=""8936176756019""",TNT - KHOAI LANG HẤP 240G,Meat,Fix weight,0,1,-1
A200_8938503131056,A200,"=""8938503131056""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG HƯƠNG DÂU 180ML,Meat,Fix weight,0,2,-2
A200_8935007110921,A200,"=""8935007110921""",LOTHAMILK - SỮA THANH TRÙNG ÍT ĐƯỜNG 880ML,Meat,Fix weight,0,4,-4
A200_8935007117135,A200,"=""8935007117135""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,2,-2
A200_8850329183715,A200,"=""8850329183715""",MEIJI - SỮA THANH TRÙNG 4.3% 946ML,Meat,Fix weight,0,2,-2
A200_8934673304528,A200,"=""8934673304528""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 4*130ML,Meat,Fix weight,0,6,-6
A200_8934673613828,A200,"=""8934673613828""",VINAMILK - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,0,48,-48
A200_11550,A200,"=""11550""",TỎI HẢI DƯƠNG XAY 50G,Meat,Fix weight,0,5,-5
A200_11547,A200,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,5,-5
A200_8938562884016,A200,"=""8938562884016""",MINH NHẬT - CHÈ DƯỠNG NHAN 330G,Meat,Fix weight,0,2,-2
A200_8936000750220,A200,"=""8936000750220""",ICHIBAN - ĐẬU HŨ TRỨNG ICHI - SAKURA 160G,Meat,Fix weight,0,6,-6
A200_3073781203875,A200,"=""3073781203875""",BELCUBE - PHÔ MAI VỊ VIỆT QUẤT GÓI 15 VIÊN - 78G,Meat,Fix weight,0,6,-6
A200_8938529045856,A200,"=""8938529045856""",NGỌC THƠM - CHÂN GIÒ HEO MUỐI 300G,Meat,Fix weight,0,2,-2
A200_8938503131780,A200,"=""8938503131780""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 180ML,Meat,Fix weight,0,4,-4
A200_11106,A200,"=""11106""",BÔNG CẢI XANH SƠ CHẾ 250G,Meat,Fix weight,0,3,-3
A200_8938562884405,A200,"=""8938562884405""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 120G,Meat,Fix weight,0,2,-2
A200_8936076279328,A200,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,7,-7
A200_8938508547579,A200,"=""8938508547579""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 500G,Meat,Fix weight,0,2,-2
A200_10973,A200,"=""10973""",NHO MUSCAT NỘI ĐỊA TRUNG HỘP 450G UP,Meat,Fix weight,0,4,-4
A200_8936219620192,A200,"=""8936219620192""",SAMHO - SUMIRI CÀNG CUA HOÀNG ĐẾ 70G,Meat,Fix weight,0,4,-4
A200_8938500810770,A200,"=""8938500810770""",VS - CÁ SABA NAUY HẤP NƯỚNG 300G,Meat,Fix weight,0,1,-1
A200_11540,A200,"=""11540""",HỖN HỢP CƠM CHIÊN DƯƠNG CHÂU 150G,Meat,Fix weight,0,1,-1
A200_8936176751175,A200,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,2,-2
A200_8938562884054,A200,"=""8938562884054""",MINH NHẬT - CÀ PHÊ SỮA 100ML,Meat,Fix weight,0,1,-1
A200_11122,A200,"=""11122""",THƠM TRÁI CẮT SẴN 350G,Meat,Fix weight,0,1,-1
A200_8938503131452,A200,"=""8938503131452""",ĐÀ LẠT MILK - SỮA CHUA UỐNG DÂU TÂY 500ML,Meat,Fix weight,0,4,-4
A200_8935058911645,A200,"=""8935058911645""",CP - XÚC XÍCH COCKTAIL XÔNG KHÓI 250G,Meat,Fix weight,0,2,-2
A200_8936176751007,A200,"=""8936176751007""",TNT - CHÈ BƯỞI 140G,Meat,Fix weight,0,3,-3
A200_SP001576,A200,"=""SP001576""",BBANG HOUSE - BÁNH SU KEM 140G,Meat,Fix weight,0,2,-2
A200_8934673608824,A200,"=""8934673608824""",VINAMILK - SCA TRÁI CÂY 100G,Meat,Fix weight,0,20,-20
A200_8935360200055,A200,"=""8935360200055""",CHERRY MỸ 500G,Meat,Fix weight,0,2,-2
A200_11575,A200,"=""11575""",LÊ ĐƯỜNG TÚI 1.2KG,Meat,Fix weight,0,2,-2
A200_8938508547609,A200,"=""8938508547609""",BIBIGO - KIM CHI CẢI THẢO CHAY 500G,Meat,Fix weight,0,2,-2
A200_9415262979116,A200,"=""9415262979116""",ANCHOR - KEM SỮA 200ML,Meat,Fix weight,0,2,-2
A200_8934673300742,A200,"=""8934673300742""",VINAMILK - SCU PROBI LỰU ĐỎ ÍT ĐƯỜNG 130ML*4,Meat,Fix weight,0,6,-6
A200_8936183060734,A200,"=""8936183060734""",GFU - XOÀI NGÂM CHUA NGỌT 300G,Meat,Fix weight,0,1,-1
A200_8938511301212,A200,"=""8938511301212""",THƠM - TÀU HŨ MATCHA 130G,Meat,Fix weight,0,1,-1
A200_8938511301618,A200,"=""8938511301618""",THƠM - HỒNG TRÀ SỮA BÁ TƯỚC 250ML,Meat,Fix weight,0,2,-2
A200_8938562884061,A200,"=""8938562884061""",MINH NHẬT - CÀ PHÊ MUỐI 100ML,Meat,Fix weight,0,2,-2
A200_11567,A200,"=""11567""",RAU MUỐNG BÀO 200G,Meat,Fix weight,0,1,-1
A200_8936146442614,A200,"=""8936146442614""",G - HUYẾT HẤP 400G,Meat,Fix weight,0,1,-1
A200_11526,A200,"=""11526""",HỖN HỢP ỚT CHUÔNG VÀ HÀNH TÂY 300G,Meat,Fix weight,0,1,-1
A200_11750,A200,"=""11750""",TÁO QUEEN NEW ZEALAND TÚI 950G UP,Meat,Fix weight,0,2,-2
A200_8935360200123,A200,"=""8935360200123""",NHO MIX 2 MÀU XANH - ĐEN MỸ HỘP 450G,Meat,Fix weight,0,5,-5
A200_11109,A200,"=""11109""",HỖN HỢP BÔNG CẢI SƠ CHẾ 250G,Meat,Fix weight,0,2,-2
A200_8936183060840,A200,"=""8936183060840""",GFU - KHOAI LANG HẤP TAM SẮC 200G,Meat,Fix weight,0,2,-2
A200_11437,A200,"=""11437""",VỈ BÍ ĐỎ CẮT KHÚC 400G,Meat,Fix weight,0,2,-2
A200_11548,A200,"=""11548""",ỚT XAY 50G,Meat,Fix weight,0,1,-1
A200_8934717600784,A200,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,0,2,-2
A200_8935117700128,A200,"=""8935117700128""",ÁNH HỒNG - BÁNH FLAN CARAMEL CAO CẤP 2*80G,Meat,Fix weight,0,4,-4
A200_11742,A200,"=""11742""",MÍA TƯƠI CẮT KHÚC 500G,Meat,Fix weight,0,4,-4
A200_8936210410815,A200,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,2,-2
A200_8935217450015,A200,"=""8935217450015""",TH TRUE MILK - SCA NẾP CẨM 110G,Meat,Fix weight,0,6,-6
A200_SP001575,A200,"=""SP001575""",BBANG HOUSE - BÁNH TIRAMISU 150G,Meat,Fix weight,0,1,-1
A200_8936076271957,A200,"=""8936076271957""",SAVOURE - BÁNH ỐC KEM 70G,Meat,Fix weight,0,1,-1
A200_11549,A200,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,5,-5
A205_SP001575,A205,"=""SP001575""",BBANG HOUSE - BÁNH TIRAMISU 150G,Meat,Fix weight,0,3,-3
A205_8935217420414,A205,"=""8935217420414""",TH TRUE MILK - PHÔ MAI TƯƠI MOZZARELLA GÓI 4X25G,Meat,Fix weight,0,4,-4
A205_8850329344352,A205,"=""8850329344352""",MEIJI - SỮA CHUA ÍT BÉO VỊ TỰ NHIÊN KHÔNG ĐƯỜNG 500G,Meat,Fix weight,0,4,-4
A205_8936210410815,A205,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,6,-6
A205_8936076271957,A205,"=""8936076271957""",SAVOURE - BÁNH ỐC KEM 70G,Meat,Fix weight,0,1,-1
A205_11549,A205,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,5,-5
A205_11744,A205,"=""11744""",TÁO ASTRO NEW ZEALAND TÚI 1KG,Meat,Fix weight,0,1,-1
A205_8934717600784,A205,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,0,2,-2
A205_11437,A205,"=""11437""",VỈ BÍ ĐỎ CẮT KHÚC 400G,Meat,Fix weight,0,2,-2
A205_11548,A205,"=""11548""",ỚT XAY 50G,Meat,Fix weight,0,1,-1
A205_11109,A205,"=""11109""",HỖN HỢP BÔNG CẢI SƠ CHẾ 250G,Meat,Fix weight,0,1,-1
A205_8936183060840,A205,"=""8936183060840""",GFU - KHOAI LANG HẤP TAM SẮC 200G,Meat,Fix weight,0,2,-2
A205_8935360200123,A205,"=""8935360200123""",NHO MIX 2 MÀU XANH - ĐEN MỸ HỘP 450G,Meat,Fix weight,0,5,-5
A205_10094,A205,"=""10094""",BLUEBERRY MỸ HỘP 125G,Meat,Fix weight,0,2,-2
A205_8935318100093,A205,"=""8935318100093""",ĐÀ LẠT MILK -  SỮA TƯƠI THANH TRÙNG CHUỐI HỘP 180ML,Meat,Fix weight,0,2,-2
A205_8938562884061,A205,"=""8938562884061""",MINH NHẬT - CÀ PHÊ MUỐI 100ML,Meat,Fix weight,0,1,-1
A205_11526,A205,"=""11526""",HỖN HỢP ỚT CHUÔNG VÀ HÀNH TÂY 300G,Meat,Fix weight,0,1,-1
A205_11567,A205,"=""11567""",RAU MUỐNG BÀO 200G,Meat,Fix weight,0,2,-2
A205_8936146442614,A205,"=""8936146442614""",G - HUYẾT HẤP 400G,Meat,Fix weight,0,2,-2
A205_8938511301212,A205,"=""8938511301212""",THƠM - TÀU HŨ MATCHA 130G,Meat,Fix weight,0,3,-3
A205_8938511301618,A205,"=""8938511301618""",THƠM - HỒNG TRÀ SỮA BÁ TƯỚC 250ML,Meat,Fix weight,0,1,-1
A205_9415262979116,A205,"=""9415262979116""",ANCHOR - KEM SỮA 200ML,Meat,Fix weight,0,4,-4
A205_8938529045030,A205,"=""8938529045030""",NGỌC THƠM - GIÒ TAI LƯỠI XÀO 250G,Meat,Fix weight,0,2,-2
A205_8935360200055,A205,"=""8935360200055""",CHERRY MỸ 500G,Meat,Fix weight,0,4,-4
A205_8934673608824,A205,"=""8934673608824""",VINAMILK - SCA TRÁI CÂY 100G,Meat,Fix weight,0,16,-16
A205_8935067703385,A205,"=""8935067703385""",HẢI NAM - TÔM KHÔ SIZE L 100G,Meat,Fix weight,0,2,-2
A205_8935058911645,A205,"=""8935058911645""",CP - XÚC XÍCH COCKTAIL XÔNG KHÓI 250G,Meat,Fix weight,0,2,-2
A205_8936045450956,A205,"=""8936045450956""",NIPPON CHV - JAMBON XÔNG KHÓI 200G,Meat,Fix weight,0,4,-4
A205_11122,A205,"=""11122""",THƠM TRÁI CẮT SẴN 350G,Meat,Fix weight,0,1,-1
A205_8936176751007,A205,"=""8936176751007""",TNT - CHÈ BƯỞI 140G,Meat,Fix weight,0,3,-3
A205_8938503131971,A205,"=""8938503131971""",ĐÀ LẠT MILK - SỮA CHUA VỊ TỰ NHIÊN 500G,Meat,Fix weight,0,1,-1
A205_8938562884054,A205,"=""8938562884054""",MINH NHẬT - CÀ PHÊ SỮA 100ML,Meat,Fix weight,0,1,-1
A205_SP001578,A205,"=""SP001578""",BBANG HOUSE - BÁNH KEM CỐT SOCOLA 120G,Meat,Fix weight,0,1,-1
A205_11540,A205,"=""11540""",HỖN HỢP CƠM CHIÊN DƯƠNG CHÂU 150G,Meat,Fix weight,0,1,-1
A205_8936176751175,A205,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,1,-1
A205_8938532089007,A205,"=""8938532089007""",VĨ LÂM - CẢI SẬY CHUA 500G,Meat,Fix weight,0,2,-2
A205_8938500810770,A205,"=""8938500810770""",VS - CÁ SABA NAUY HẤP NƯỚNG 300G,Meat,Fix weight,0,5,-5
A205_8935217411542,A205,"=""8935217411542""",TH TRUE MILK - SCU HƯƠNG DÂU 85*4 ML,Meat,Fix weight,0,6,-6
A205_8938562884405,A205,"=""8938562884405""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 120G,Meat,Fix weight,0,2,-2
A205_8936076279328,A205,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,3,-3
A205_11106,A205,"=""11106""",BÔNG CẢI XANH SƠ CHẾ 250G,Meat,Fix weight,0,1,-1
A205_8935007117098,A205,"=""8935007117098""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG 857ML,Meat,Fix weight,0,2,-2
A205_8938503131780,A205,"=""8938503131780""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG 180ML,Meat,Fix weight,0,4,-4
A205_3073781203875,A205,"=""3073781203875""",BELCUBE - PHÔ MAI VỊ VIỆT QUẤT GÓI 15 VIÊN - 78G,Meat,Fix weight,0,3,-3
A205_8935217413409,A205,"=""8935217413409""",TH TRUE MILK - SC VỊ TỰ NHIÊN 100G,Meat,Fix weight,0,24,-24
A205_8934673601825,A205,"=""8934673601825""",VINAMILK - SCA NHA ĐAM 100G,Meat,Fix weight,0,24,-24
A205_11570,A205,"=""11570""",QUÝT NỘI ĐỊA TRUNG TÚI 1.5KG,Meat,Fix weight,0,1,-1
A205_11295,A205,"=""11295""",TÁO DAZZLE NEW ZEALAND TÚI 1KG,Meat,Fix weight,0,5,-5
A205_8936049693908,A205,"=""8936049693908""",HASFARM - HỖN HỢP XÀ LÁCH BABY VÀ ROCKET 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1
A205_8936049693892,A205,"=""8936049693892""",HASFARM - HỖN HỢP XÀ LÁCH BABY 100G ( ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1
A205_8885020330007,A205,"=""8885020330007""",DALAT HILL-XÀ LÁCH HỖN HỢP SWEET BABY 100G,Meat,Fix weight,0,2,-2
A205_SP001595,A205,"=""SP001595""",BBANG HOUSE - BÁNH ITALIA CARAMEL 100G,Meat,Fix weight,0,1,-1
A205_11550,A205,"=""11550""",TỎI HẢI DƯƠNG XAY 50G,Meat,Fix weight,0,5,-5
A205_11547,A205,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,2,-2
A205_8935007110921,A205,"=""8935007110921""",LOTHAMILK - SỮA THANH TRÙNG ÍT ĐƯỜNG 880ML,Meat,Fix weight,0,2,-2
A205_8934673607827,A205,"=""8934673607827""",VINAMILK - SCA DÂU 100G,Meat,Fix weight,0,24,-24
A205_8934673304528,A205,"=""8934673304528""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 4*130ML,Meat,Fix weight,0,6,-6
A205_8850329183715,A205,"=""8850329183715""",MEIJI - SỮA THANH TRÙNG 4.3% 946ML,Meat,Fix weight,0,2,-2
A205_8938503131056,A205,"=""8938503131056""",ĐÀ LẠT MILK - SỮA TƯƠI THANH TRÙNG HƯƠNG DÂU 180ML,Meat,Fix weight,0,2,-2
A205_8938562884368,A205,"=""8938562884368""",MINH NHẬT - MOCHI VỊ TRUYỀN THỐNG CHẤM XỐT KEM TƯƠI 85G,Meat,Fix weight,0,1,-1
A205_8938562884023,A205,"=""8938562884023""",MINH NHẬT - RAU CÂU 3 MÀU 120G,Meat,Fix weight,0,3,-3
A205_8936176756019,A205,"=""8936176756019""",TNT - KHOAI LANG HẤP 240G,Meat,Fix weight,0,1,-1
A205_8936176751182,A205,"=""8936176751182""",TNT - CHÈ BÀ BA 140G,Meat,Fix weight,0,1,-1
A205_8850393991926,A205,"=""8850393991926""",BETAGEN - SỮA CHUA UỐNG HƯƠNG CAM 300ML,Meat,Fix weight,0,6,-6
A205_9300658407840,A205,"=""9300658407840""",FARMERS UNION - SỮA CHUA HY LẠP HIGH PROTEIN 500G,Meat,Fix weight,0,2,-2
A205_8934673605823,A205,"=""8934673605823""",VINAMILK - SCA KHÔNG ĐƯỜNG 100G,Meat,Fix weight,0,48,-48
A205_8938546762019,A205,"=""8938546762019""",TV - CHẢ CÁ CHIÊN 200G,Meat,Fix weight,0,2,-2
A205_11593,A205,"=""11593""",BƯỞI DA XANH LỘT SẴN 350G,Meat,Fix weight,0,1,-1
A205_8935117700036,A205,"=""8935117700036""",ÁNH HỒNG - BÁNH FLAN 6*54G,Meat,Fix weight,0,2,-2
A205_8936034876811,A205,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,0,2,-2
A205_8850393919968,A205,"=""8850393919968""",BETAGEN - SỮA CHUA UỐNG HƯƠNG TỰ NHIÊN 700ML,Meat,Fix weight,0,6,-6
A205_11498,A205,"=""11498""",HỖN HỢP BÔNG CẢI VÀ CÀ RỐT 300G,Meat,Fix weight,0,2,-2
A205_11075,A205,"=""11075""",BẮP MỸ TÁCH HẠT 200G,Meat,Fix weight,0,2,-2
A205_11566,A205,"=""11566""",BẮP CHUỐI BÀO 200G,Meat,Fix weight,0,2,-2
A205_8936176751090,A205,"=""8936176751090""",TNT - CHUỐI RIM CỐT DỪA 140G,Meat,Fix weight,0,1,-1
A205_8850329103003,A205,"=""8850329103003""",MEIJI - SỮA THANH TRÙNG 946ML,Meat,Fix weight,0,4,-4
A205_8936067100037,A205,"=""8936067100037""",CHEN LIN- LẠP XƯỞNG TƯƠI 300G,Meat,Fix weight,0,2,-2
A205_8936000750343,A205,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,2,-2
A205_8936176751014,A205,"=""8936176751014""",TNT - CHÈ MÔN 140G,Meat,Fix weight,0,2,-2
A205_10606,A205,"=""10606""",HỒNG TÁO HỘP 500G,Meat,Fix weight,0,4,-4
A205_8935007101059,A205,"=""8935007101059""",LOTHAMILK - SỮA THANH TRÙNG KHÔNG ĐƯỜNG 946ML,Meat,Fix weight,0,2,-2
A205_8938500844102,A205,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,2,-2
A205_4903308014402,A205,"=""4903308014402""",QBB - PHÔ MAI NHẬT VỊ VANILLA 90G,Meat,Fix weight,0,2,-2
A205_8850393801379,A205,"=""8850393801379""",BETAGEN - SỮA CHUA UỐNG HƯƠNG DÂU 300ML,Meat,Fix weight,0,2,-2
A205_8935007147156,A205,"=""8935007147156""",LOTHAMILK - SCU THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,4,-4
A205_8934673500777,A205,"=""8934673500777""",VINAMILK - SCA LỰU ĐỎ ÍT ĐƯỜNG 100G,Meat,Fix weight,0,12,-12
A205_8934673500548,A205,"=""8934673500548""",VINAMILK - SCA GREEN FARM ÍT ĐƯỜNG HỘP 100G LỐC 4,Meat,Fix weight,0,24,-24
A205_8935101608072,A205,"=""8935101608072""",ĐỨC VIỆT - XÚC XÍCH SỤN NƯỚNG BULGOGI 450G,Meat,Fix weight,0,2,-2
A205_11763,A205,"=""11763""",QUÝT ÚC HỘP 4 TRÁI,Meat,Fix weight,0,1,-1
A205_8935117700104,A205,"=""8935117700104""",ÁNH HỒNG - BÁNH FLAN CARAMEL 6*100G,Meat,Fix weight,0,1,-1
A205_8938500844027,A205,"=""8938500844027""",VỊ NGUYÊN - ĐẬU HŨ TA 280G,Meat,Fix weight,0,2,-2
A205_8938505512013,A205,"=""8938505512013""",SENTA - HẠT SEN TƯƠI 200G,Meat,Fix weight,0,1,-1
A205_SP001577,A205,"=""SP001577""",BBANG HOUSE - BÁNH CUSTARD 150G,Meat,Fix weight,0,1,-1
A205_8936204030586,A205,"=""8936204030586""",AN LẠC- ĐẬU TƯƠI HỖN HỢP 100G,Meat,Fix weight,0,2,-2
A205_8938562884191,A205,"=""8938562884191""",MINH NHẬT - RAU CÂU FLAN PHOMAI CÀ PHÊ 300G,Meat,Fix weight,0,1,-1
A205_8936176751021,A205,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,2,-2
A205_8938511301595,A205,"=""8938511301595""",THƠM - TRÀ SỮA ÔLONG TỨ QUÝ 250ML,Meat,Fix weight,0,2,-2
A205_11702,A205,"=""11702""",CHERRY MỸ HỘP 300G,Meat,Fix weight,0,3,-3
A205_11764,A205,"=""11764""",TÁO TARZI NEWZEALAND TÚI 950G UP,Meat,Fix weight,0,1,-1
A191_8938503131971,A191,"=""8938503131971""",ĐÀ LẠT MILK - SỮA CHUA VỊ TỰ NHIÊN 500G,Meat,Fix weight,0,1,-1
VHT_8936210410815,VHT,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,8,-8
VHT_8936146446728,VHT,"=""8936146446728""",G - CHẢ LỤA 200G,Meat,Fix weight,0,2,-2
VHT_8850393919975,VHT,"=""8850393919975""",BETAGEN - SỮA CHUA UỐNG HƯƠNG TỰ NHIÊN 400ML,Meat,Fix weight,0,6,-6
VHT_8935007110457,VHT,"=""8935007110457""",LOTHAMILK - SCA NHA ĐAM 95G,Meat,Fix weight,0,48,-48
VHT_8936183060444,VHT,"=""8936183060444""",GFU - CƠM RƯỢU NẾP CÁI HOA VÀNG 170G,Meat,Fix weight,0,2,-2
VHT_10050,VHT,"=""10050""",TÁO ROCKIT NEWZEALAND ỐNG (5 QUẢ),Meat,Fix weight,0,1,-1
VHT_11742,VHT,"=""11742""",MÍA TƯƠI CẮT KHÚC 500G,Meat,Fix weight,0,5,-5
VHT_11744,VHT,"=""11744""",TÁO ASTRO NEW ZEALAND TÚI 1KG,Meat,Fix weight,0,1,-1
VHT_8936077114369,VHT,"=""8936077114369""",BAMBOO - BÁNH BAO NGUYÊN CÁM NHÂN XÁ XÍU PHÔ MAI 220G (2x110G),Meat,Fix weight,0,2,-2
VHT_8936034876651,VHT,"=""8936034876651""",MEATDELI - DỒI SỤN NGỰ BẢO 300G,Meat,Fix weight,0,2,-2
